datetime,value
2016-01-01 00:00:00,-0.1014313861398461
2016-01-01 01:00:00,0.13921697952634615
2016-01-01 02:00:00,0.059006787308918694
2016-01-01 03:00:00,0.3375372849342822
2016-01-01 04:00:00,-0.062430518559573045
2016-01-01 05:00:00,0.12866690930316768
2016-01-01 06:00:00,0.154759865403696
2016-01-01 07:00:00,0.30305464507927576
2016-01-01 08:00:00,0.22618710163817599
2016-01-01 09:00:00,0.2983561885816447
2016-01-01 10:00:00,0.3481618015293086
2016-01-01 11:00:00,0.3810106928288187
2016-01-01 12:00:00,0.3252687212542921
2016-01-01 13:00:00,0.5380366346611396
2016-01-01 14:00:00,0.43336982085552744
2016-01-01 15:00:00,0.6053839869427406
2016-01-01 16:00:00,0.4663125865178672
2016-01-01 17:00:00,0.647312229455493
2016-01-01 18:00:00,0.31589257141515137
2016-01-01 19:00:00,0.44116769558496144
2016-01-01 20:00:00,0.6488421778838787
2016-01-01 21:00:00,0.46527910855508336
2016-01-01 22:00:00,0.5313193893003624
2016-01-01 23:00:00,0.847570946211916
2016-01-02 00:00:00,0.5834234044669115
2016-01-02 01:00:00,0.8380630420211942
2016-01-02 02:00:00,0.9739169675148298
2016-01-02 03:00:00,0.7791757835757875
2016-01-02 04:00:00,0.982450224643861
2016-01-02 05:00:00,1.0416651303331763
2016-01-02 06:00:00,0.7736355290118093
2016-01-02 07:00:00,0.8741953472130304
2016-01-02 08:00:00,0.8088704887891494
2016-01-02 09:00:00,1.0101880518353692
2016-01-02 10:00:00,0.9656971150718772
2016-01-02 11:00:00,0.9484656703637075
2016-01-02 12:00:00,0.8151347115962152
2016-01-02 13:00:00,1.1563673476148952
2016-01-02 14:00:00,1.1520543260060097
2016-01-02 15:00:00,1.2497995085805287
2016-01-02 16:00:00,1.1792999043053725
2016-01-02 17:00:00,1.0056516018361492
2016-01-02 18:00:00,1.0162667859582801
2016-01-02 19:00:00,1.0494418073438228
2016-01-02 20:00:00,1.1245306120785945
2016-01-02 21:00:00,1.0918592595717724
2016-01-02 22:00:00,1.3199994228709278
2016-01-02 23:00:00,1.3596468931341537
2016-01-03 00:00:00,1.5175592471360326
2016-01-03 01:00:00,1.3219987846276584
2016-01-03 02:00:00,1.2613375487001306
2016-01-03 03:00:00,1.2895836172606168
2016-01-03 04:00:00,1.4534616355915
2016-01-03 05:00:00,1.4177157200582757
2016-01-03 06:00:00,1.4224011781343506
2016-01-03 07:00:00,1.4105631182873433
2016-01-03 08:00:00,1.5198174948991676
2016-01-03 09:00:00,1.2529029954531428
2016-01-03 10:00:00,1.346616273809462
2016-01-03 11:00:00,1.6526438444868568
2016-01-03 12:00:00,1.6058433994928079
2016-01-03 13:00:00,1.6917995187066608
2016-01-03 14:00:00,1.5601865101050296
2016-01-03 15:00:00,1.7472498562077767
2016-01-03 16:00:00,1.7831539049858818
2016-01-03 17:00:00,1.6393815038262758
2016-01-03 18:00:00,1.5409495891605773
2016-01-03 19:00:00,1.7251064561036396
2016-01-03 20:00:00,1.7442941034130173
2016-01-03 21:00:00,1.6901133385235876
2016-01-03 22:00:00,1.7840764500924595
2016-01-03 23:00:00,1.4984310496067843
2016-01-04 00:00:00,1.699981582615412
2016-01-04 01:00:00,1.9335483521181605
2016-01-04 02:00:00,1.858090256783505
2016-01-04 03:00:00,1.5874395019656342
2016-01-04 04:00:00,1.8723409272172833
2016-01-04 05:00:00,1.9591146933025096
2016-01-04 06:00:00,1.7907872859046257
2016-01-04 07:00:00,1.6457640711863908
2016-01-04 08:00:00,1.6706096242574842
2016-01-04 09:00:00,1.927235488816296
2016-01-04 10:00:00,1.661689995677505
2016-01-04 11:00:00,2.00161094995478
2016-01-04 12:00:00,1.7893557648325036
2016-01-04 13:00:00,1.8445428450047008
2016-01-04 14:00:00,1.8913831372260206
2016-01-04 15:00:00,1.7377219277569866
2016-01-04 16:00:00,1.917612720390912
2016-01-04 17:00:00,1.968629830018676
2016-01-04 18:00:00,1.7887122359545342
2016-01-04 19:00:00,1.7898557163311042
2016-01-04 20:00:00,1.9444918953032548
2016-01-04 21:00:00,1.663034728979444
2016-01-04 22:00:00,1.7211733472256654
2016-01-04 23:00:00,1.8214982108437876
2016-01-05 00:00:00,1.882537819263864
2016-01-05 01:00:00,1.9650724432151847
2016-01-05 02:00:00,1.9275250600732254
2016-01-05 03:00:00,1.70600084496172
2016-01-05 04:00:00,1.944919347175005
2016-01-05 05:00:00,1.869655291900192
2016-01-05 06:00:00,1.9350112337173304
2016-01-05 07:00:00,1.987563021025886
2016-01-05 08:00:00,1.8330928879827697
2016-01-05 09:00:00,2.1185373330914783
2016-01-05 10:00:00,1.9117996244003717
2016-01-05 11:00:00,1.9440452482087978
2016-01-05 12:00:00,1.8746182002442098
2016-01-05 13:00:00,1.9143022636193168
2016-01-05 14:00:00,2.034393588151945
2016-01-05 15:00:00,1.95859358175887
2016-01-05 16:00:00,1.9790187071114422
2016-01-05 17:00:00,1.9306148218524786
2016-01-05 18:00:00,1.7390884186562017
2016-01-05 19:00:00,1.8450749837791713
2016-01-05 20:00:00,2.017823116544675
2016-01-05 21:00:00,1.6950879497839082
2016-01-05 22:00:00,1.9150097855428407
2016-01-05 23:00:00,1.8272501453150791
2016-01-06 00:00:00,1.9421700684654828
2016-01-06 01:00:00,1.9021824778360437
2016-01-06 02:00:00,1.8768486112512017
2016-01-06 03:00:00,1.9831400003130408
2016-01-06 04:00:00,1.7232566395416795
