datetime,value
2016-01-01 00:00:00,0.022924775261140593
2016-01-01 00:30:00,0.051618020889707024
2016-01-01 01:00:00,0.11347649828066109
2016-01-01 01:30:00,0.12314136237524904
2016-01-01 02:00:00,0.13576606823466275
2016-01-01 02:30:00,0.10877870808373556
2016-01-01 03:00:00,-0.14457271447726364
2016-01-01 03:30:00,0.1330835253940429
2016-01-01 04:00:00,0.35901218498103105
2016-01-01 04:30:00,0.16213881625078247
2016-01-01 05:00:00,0.1821888473544661
2016-01-01 05:30:00,0.18236842123128785
2016-01-01 06:00:00,0.37607151410540773
2016-01-01 06:30:00,0.13372234225788235
2016-01-01 07:00:00,0.07817711403098435
2016-01-01 07:30:00,0.038195376664484804
2016-01-01 08:00:00,0.1118232954676485
2016-01-01 08:30:00,0.21596261965439398
2016-01-01 09:00:00,0.187830549035092
2016-01-01 09:30:00,0.39156559726396034
2016-01-01 10:00:00,0.22710352063910066
2016-01-01 10:30:00,0.24684580308385348
2016-01-01 11:00:00,0.30383785736774094
2016-01-01 11:30:00,0.3028070426059146
2016-01-01 12:00:00,0.2991678500044338
2016-01-01 12:30:00,0.34229281750077484
2016-01-01 13:00:00,0.5829689296438546
2016-01-01 13:30:00,0.5124125504143608
2016-01-01 14:00:00,0.46898748735319806
2016-01-01 14:30:00,0.5101438250392121
2016-01-01 15:00:00,0.3665302209658012
2016-01-01 15:30:00,0.5329712553574604
2016-01-01 16:00:00,0.2650944769846789
2016-01-01 16:30:00,0.6977115897754362
2016-01-01 17:00:00,0.5449158113557415
2016-01-01 17:30:00,0.5922186947800492
2016-01-01 18:00:00,0.5276181464821823
2016-01-01 18:30:00,0.5348258001335006
2016-01-01 19:00:00,0.6991326113672722
2016-01-01 19:30:00,0.44209247776625404
2016-01-01 20:00:00,0.5534952236209142
2016-01-01 20:30:00,0.6824942478066066
2016-01-01 21:00:00,0.6924681306783341
2016-01-01 21:30:00,0.5593374636415986
2016-01-01 22:00:00,0.6633818515623583
2016-01-01 22:30:00,0.5724599636879211
2016-01-01 23:00:00,0.5278392279264342
2016-01-01 23:30:00,0.5649034158335556
2016-01-02 00:00:00,0.6748768119345768
2016-01-02 00:30:00,0.7314368051812745
2016-01-02 01:00:00,0.759475800779799
2016-01-02 01:30:00,0.8423731091960521
2016-01-02 02:00:00,0.898995321871639
2016-01-02 02:30:00,0.8865762998976693
2016-01-02 03:00:00,0.9015967475511885
2016-01-02 03:30:00,0.815478364919724
2016-01-02 04:00:00,0.7291364191965828
2016-01-02 04:30:00,0.9045729995501621
2016-01-02 05:00:00,1.0518987702454003
2016-01-02 05:30:00,0.8684651682525408
2016-01-02 06:00:00,0.7833558459651109
2016-01-02 06:30:00,0.8371566486238764
2016-01-02 07:00:00,0.7668490942187183
2016-01-02 07:30:00,0.8674987042043181
2016-01-02 08:00:00,0.914862178459856
2016-01-02 08:30:00,0.7566951107218838
2016-01-02 09:00:00,1.0343221839494163
2016-01-02 09:30:00,1.0305045864764657
2016-01-02 10:00:00,0.8633617184471108
2016-01-02 10:30:00,1.073584433905034
2016-01-02 11:00:00,1.108705014016371
2016-01-02 11:30:00,0.9508813337433112
2016-01-02 12:00:00,1.1620917586915216
2016-01-02 12:30:00,1.1842760046022374
2016-01-02 13:00:00,0.8324159938662156
2016-01-02 13:30:00,1.0106036645036525
2016-01-02 14:00:00,1.0751982916296692
2016-01-02 14:30:00,1.0619935153355153
2016-01-02 15:00:00,1.1086561836517896
2016-01-02 15:30:00,1.224774153090073
2016-01-02 16:00:00,1.1097145137792648
2016-01-02 16:30:00,1.1377995396963962
2016-01-02 17:00:00,1.0007187464029719
2016-01-02 17:30:00,1.1742879648344007
2016-01-02 18:00:00,0.9969090452904299
2016-01-02 18:30:00,1.121860359944406
2016-01-02 19:00:00,1.1252656629540776
2016-01-02 19:30:00,1.473211647363423
2016-01-02 20:00:00,1.1684814273240218
2016-01-02 20:30:00,1.26331818731666
2016-01-02 21:00:00,1.301829609129094
2016-01-02 21:30:00,1.28822295277252
2016-01-02 22:00:00,1.3343074117096752
2016-01-02 22:30:00,1.5177208241002718
2016-01-02 23:00:00,1.2125047475476118
2016-01-02 23:30:00,1.035050881200237
2016-01-03 00:00:00,1.3541728443888685
2016-01-03 00:30:00,1.4102064349268604
2016-01-03 01:00:00,1.3320229523845284
2016-01-03 01:30:00,1.3740930961449906
2016-01-03 02:00:00,1.2865512299347612
2016-01-03 02:30:00,1.4291435686889093
2016-01-03 03:00:00,1.4738439736623568
2016-01-03 03:30:00,1.435151799698774
2016-01-03 04:00:00,1.3191272112849644
2016-01-03 04:30:00,1.2924112184842205
2016-01-03 05:00:00,1.4661485656040532
2016-01-03 05:30:00,1.4241288538923296
2016-01-03 06:00:00,1.5187923431641166
2016-01-03 06:30:00,1.2923158635551006
2016-01-03 07:00:00,1.4427203674095819
2016-01-03 07:30:00,1.5249442754113964
2016-01-03 08:00:00,1.4551017850151926
2016-01-03 08:30:00,1.2237326030504032
2016-01-03 09:00:00,1.5779391071742817
2016-01-03 09:30:00,1.5437162615882183
2016-01-03 10:00:00,1.4437983210302514
2016-01-03 10:30:00,1.698147249660835
2016-01-03 11:00:00,1.3213569136273955
2016-01-03 11:30:00,1.6292158016564768
2016-01-03 12:00:00,1.5110899498476336
2016-01-03 12:30:00,1.604680826691241
2016-01-03 13:00:00,1.6246183098544864
2016-01-03 13:30:00,1.4924310227750368
2016-01-03 14:00:00,1.5357148734266206
2016-01-03 14:30:00,1.4787076458618014
2016-01-03 15:00:00,1.5715548659368888
2016-01-03 15:30:00,1.497243572234594
2016-01-03 16:00:00,1.5894023011393923
2016-01-03 16:30:00,1.6452484048256015
2016-01-03 17:00:00,1.6398508565075298
2016-01-03 17:30:00,1.632385147712476
2016-01-03 18:00:00,1.5818259872886122
2016-01-03 18:30:00,1.5504929473444258
2016-01-03 19:00:00,1.6612995618651683
2016-01-03 19:30:00,1.7025124928752018
2016-01-03 20:00:00,1.6292648102703473
2016-01-03 20:30:00,1.6722260194762568
2016-01-03 21:00:00,1.6985332589631166
2016-01-03 21:30:00,1.749485522522344
2016-01-03 22:00:00,1.5455024315375858
2016-01-03 22:30:00,1.8745316428929324
2016-01-03 23:00:00,1.811942432863408
2016-01-03 23:30:00,1.764597246826093
2016-01-04 00:00:00,1.7252306914464144
2016-01-04 00:30:00,1.6886867867719553
